tweet,date_time,real_sentiment,real_distilbert_sentiment
my love  https://t.co/WGyJCkWpA3,13/12/2015 20:28
I fucking love u more hands down u lose  https://t.co/LugtX2QFKZ,13/12/2015 20:27
🌨 love you more  https://t.co/HGvq5kIbA5,13/12/2015 20:27
loml loml loml  https://t.co/RlD760Hp2t,13/12/2015 20:27
love u sweet https://t.co/IgK4irp24O,13/12/2015 20:26
no https://t.co/wD7nwWPaHv,13/12/2015 20:26
"hi my babies, ily",13/12/2015 20:24
a couple nights ago with my loves for life #victoriousforever #comethruonesies #therwasntanybibbleunfortunately https://t.co/t3VrfqL22H,13/12/2015 20:22
look at all the things my true love gaaaave to me....... my true love. 🌨,08/12/2015 05:46
you are my true love,08/12/2015 00:26
on the first day of Christmas when u gave me all them kisses boy,08/12/2015 00:26
hahahahah @coach this is amazing. #comethrusanta #orelse https://t.co/voFqk37MPO ❄️,08/12/2015 00:25
I...... love...... my.... babes,05/12/2015 23:28
"resting, writing, singing, resting, writing, singing ......... 💜💜💜💜 I love you I miss you, baaaaabes ❄️",05/12/2015 22:47
💜💜💜💜💜💜💜💜,01/12/2015 06:02
"babies, I'm so sad I won't be able to make it abroad this December but I
can't wait to see u &amp; reschedule for next year.i love you so much.💜",01/12/2015 06:02
"50m .... Strauss and I are overwhelmed!!! thank you for your support, babes. I'm so grateful to have… https://t.co/0JHlkUeH06",30/11/2015 01:52
happy 21st my sweet @iamboyboi ♡🎂🎂 you are a light in my life! thank you for sharing your spirit and… https://t.co/FWy4Lf6Y4l,30/11/2015 01:33
"happy thanksgiving! sending lots of love to y'all and your families. cherish them. ♡ so much to be grateful for every day, not just today!",26/11/2015 20:13
wow I love you ♡ thanks for snuggling me til the last seconds before we started and immediately after we finished https://t.co/gFv2zk5iDR,24/11/2015 21:31
I get a feeling.... lookin you in the eye... know u wanna take a bite of my 🍒 pie.... https://t.co/0vNMSTY4aA 🍒 @whoisfancy @Meghan_Trainor,24/11/2015 21:28
had the best time performing #BoysLikeYou with @whoisfancy and @meghan_trainor last night on #DWTS 💜… https://t.co/7HxsdobrDU,24/11/2015 21:27
wow ♡ thank you so much @miyuki_ohashi https://t.co/BJauf0fbmS,24/11/2015 21:27
💜 https://t.co/njvtvZUG3n,24/11/2015 20:01
the real star of the evening #QueenNonna https://t.co/YQ5Si7lRVv,23/11/2015 18:40
from a huge finger wave to a fishtail/topknot thing in 15 min. only you @dalinaway lmao. thank you… https://t.co/vgLdOmmzPY,23/11/2015 18:40
"felt like a mini SJP with a side of Audrey in my giambattistapr last night. thank you to @luxurylaw,… https://t.co/ov25qCg6vr",23/11/2015 18:40
Just posted a photo https://t.co/JgRJJR7Brn,23/11/2015 18:40
"boys like you is out now!!!! love y'all so much @whoisfancy @meghan_trainor
https://t.co/5lq6iAE7F5 https://t.co/KYLGPBclwg",23/11/2015 15:55
"""I really do photograph well"" - nonna #NonnasBigNight https://t.co/1ei8qe4SOo",23/11/2015 05:28
"""I didn't know I was that good"" https://t.co/RxselE5mnP",23/11/2015 05:23
thank you ♡ so....... so..... much https://t.co/MYWr81WBCk,23/11/2015 04:44
rehearsing all day 🎷🎺🎷🎺 see y'all tomorrow #AriAMAs ♡ @TheAMAs https://t.co/msoNlmjhyz,22/11/2015 00:03
come home @saschapr https://t.co/PmYxJnfuSi,21/11/2015 19:18
when will your mom ever https://t.co/8mckzHuQ9R,21/11/2015 18:15
"just a heads up, I am going to drop dead if I meet Celine on Sunday.",21/11/2015 03:24
"thank you babies, I love you!",20/11/2015 22:22
♡ ♡ ♡ !!  https://t.co/xdIy3LDbWW,20/11/2015 22:22
I'M SO PROUD OF MY BEST FRIEND https://t.co/XLVMg7yDdA,20/11/2015 20:28
🎺🎺🎷🎷💜,20/11/2015 06:03
@TroyLaureta thanks for making my musical dreams come true every goddamn time 🎺🎺🎷🎷💜,20/11/2015 06:01
"my band really consists of the most inspiring musicians / humans I've ever heard / known. omg, they're so unreal. @TheAMAs we're so excited.",20/11/2015 05:37
"applicable for right now:
""I dunno whyyyy I love you like I do.... I dunnoooooooo why I just do""  
(grandps used to sing this to me) 🎶",19/11/2015 03:17
"y'all are funny af. I love you. ik I tell you everyday but idgaf I just love you, I do I do I do.",19/11/2015 03:16
@TheAMAs I'm eight years late seeing this lol..... thank you babes for voting for me 💜,19/11/2015 03:00
@DaniellaMonet come over please,19/11/2015 02:52
💜 https://t.co/mHO97rQ750,18/11/2015 21:24
love you more https://t.co/TPIu7m5cMq,18/11/2015 21:24
i love u both  https://t.co/qPoPibRETs,18/11/2015 21:18
😚 https://t.co/oZbnQLkBFF,18/11/2015 21:12
*love* https://t.co/HHQc73tK72,18/11/2015 20:39
the one from yesterday? I feel like stabbing myself in the heart for saying yes but yes  https://t.co/pLPUMD2qyb,18/11/2015 20:38
"thank you, likewise  https://t.co/foCLdsuTDN",18/11/2015 20:36
😚😘 https://t.co/B8CgQO42N1,18/11/2015 20:35
I've been dedicating as much of myself as I can to music. but you know that even when I'm not on here I'm 💭 of you 💜 https://t.co/2mA4zg9LmS,18/11/2015 20:34
oh reallllllllly https://t.co/RwnhTsAcR6,18/11/2015 20:32
💜 https://t.co/kWYQu6RPcI,18/11/2015 20:31
love u I do  https://t.co/5Xnu1v1VNz,18/11/2015 20:28
forever my babies  https://t.co/MhIr1DPf4N,18/11/2015 20:26
♡  https://t.co/kWULE8Sj4i,18/11/2015 20:24
love you more https://t.co/JxkTub4scq,18/11/2015 20:22
my heart is with you  https://t.co/UPuRT2A3T3,18/11/2015 20:22
love you more https://t.co/iOB6LtNna2,18/11/2015 20:22
sending extra love out into the universe today 🌌🌌,18/11/2015 20:14
been feeling sick to my stomach after watching the news again all morning. I'm a mess over all of this. my heart is breaking for the world.,18/11/2015 20:13
Excited and honored to be performing #Focus at @TheAMAs this Sunday on ABC ♡ #AriAMAs,18/11/2015 20:10
today was the most musically inspired day of my life ✨,18/11/2015 05:15
love u,18/11/2015 04:53
I'm losing my mind.... please look at who I just tried to text. (I meant @Savan_Kotecha) https://t.co/V6SBZr7yj1,16/11/2015 20:18
"The most ridiculous, amazing, unnecessary, yet life-completing things i've ever seen in my life. #AriKeyboard enjoy. https://t.co/OfDfWMLCqO",16/11/2015 20:17
drove past this awesome dude today. thanks for the reminder during this terrifyingly violent time on… https://t.co/VFZt47DJX1,15/11/2015 21:01
am I the only one who still can't take their eyes off the news? praying for peace and humanity.,15/11/2015 19:45
pinch me @billboard. thank you. ♡ https://t.co/qlFqf9r0Oj,15/11/2015 16:06
"please stay safe, my loves. you're in my heart. 💘",13/11/2015 23:38
"what a scary, chaotic day on earth. my heart is with everyone in Paris and Japan.",13/11/2015 23:35
what's mine is yours. all of you. always. *shows up at your classroom door in disguise with a green tea soy latte* https://t.co/LhYjqCn8rj,13/11/2015 18:55
love... patience... rest.... music..... green tea.... creativity... nature....Pixar movies.... bed...... Gloria Steinem books.... you get it,13/11/2015 18:50
"my babies, 
a random but necessary thank you for your love, patience, dedication, support, humor, and kindness. 
you are everything to me.
♡",13/11/2015 18:46
The #ARI fragrance short film premieres on YouTube this Sunday starring Toulouse (casual),12/11/2015 18:22
try try try.... to follow the rules..... I break every one of em with boys like you 💗,11/11/2015 20:08
#BoysLikeYou out Nov 23 ~ @WhoIsFancy feat. @Meghan_Trainor &amp; me! Ridiculously excited to be a part of this https://t.co/ij6D9OnE4x,11/11/2015 20:00
#BoysLikeYou Nov 23 @whoisfancy @Meghan_Trainor https://t.co/9Dxt8Qdccf,11/11/2015 19:57
yas yas yas https://t.co/EkVxtZcci8,11/11/2015 19:54
♡ !!! https://t.co/kbL8kAX2BS,11/11/2015 17:49
"i love you, i do",10/11/2015 18:02
how incredibly exciting ♡ beyond grateful for the support and even more excited for what's to come 🙊 thank you !!! https://t.co/6WXUvFQO6u,10/11/2015 18:02
i love this song i love this song i love this song @whoisfancy and I love you https://t.co/kVCPbiDyGy,10/11/2015 17:38
#BoysLikeYou @whoisfancy https://t.co/UZkELgRlvk,10/11/2015 17:36
"working, resting, adventuring.... in love with being home 💜 hi... love you babes",10/11/2015 17:36
yas https://t.co/97zJspLkjB,10/11/2015 17:36
☄👽☄👽☄👽👀,08/11/2015 05:05
"made it back to La just in time for the alien invasion, tight.",08/11/2015 04:54
"I love you, babes",06/11/2015 15:52
me &amp; my babies in Madrid https://t.co/2Ypwht7418 @Coach,06/11/2015 15:52
thank you my German babies for the endless hugs and love and kindness and for coming out to @douglas. I love you I do. ich liebe dichhhhhh !,06/11/2015 15:46
"that meet n greet lifted my spirit so much. thank you my babies for your love, humor and kindness always. I dunno what I'd do w/o you.",04/11/2015 18:22
the most,04/11/2015 17:17
I love u,04/11/2015 17:16
"what I was yelling was ""I'm sorry I can't hug / come out to u"". the security guys here wouldn't let me outside&amp; I'm really upset. I'm sorry.",04/11/2015 17:16
💭,03/11/2015 15:28
learning/feeling so many new things at the moment. growing. change is coming. my eyes are watery and my heart is leaping. today is inspired.,03/11/2015 15:27
@seventeen 💜,02/11/2015 21:12
@arielwinter1 pretty mama. 😌,02/11/2015 20:51
you're what I adore,02/11/2015 19:40
and i love you https://t.co/9IXy0weP9o,02/11/2015 18:38
"I'm going to take my time and make it the best I'm capable of. sit tight, my babies.  https://t.co/GhowSIl0ZH",02/11/2015 18:38
I love you my babies https://t.co/CJnaYHXudm,02/11/2015 18:34
thank you 😌 I hope it makes a difference and makes you feel good. It is of utmost important to me.  https://t.co/3Xy8TkXudc,02/11/2015 17:55
"yoooooooo @jonescrow good job, friend ♡ Focus Lyric Vid: https://t.co/4MXXVj8eCz
Focus on iTunes: https://t.co/oLIm838L55",02/11/2015 17:52
"Focus lyric video ♡
https://t.co/GsY78adtOG",02/11/2015 17:48
it's a beautiful day to be yourself !!😌😚,02/11/2015 17:41
"here we go again.... Sure I'm not the only 1 feeling this way today!! in case you need a reminder, you're beautiful🌬 https://t.co/OPQIgzroEI",02/11/2015 17:37
wait.... the people walking by in the background.  https://t.co/7Ak95EIfMG,01/11/2015 19:40
this is my fav vid on your channel lmao. show us ya moooooves! love u &amp; @brilovelife #Focus https://t.co/oLIm838L55 https://t.co/7Ak95EIfMG,01/11/2015 19:36
WE SOUND LIKE A STUDIO AUDIENCE....???? Aaron's ice cream review up on snapchat now. I've never… https://t.co/mekJYofOOe,01/11/2015 18:53
"ugh I love you &amp; this caption @jarvimac ✨ to all humans, friends, lovers dealing with hate, ""shine… https://t.co/PZIkf1HVYu",01/11/2015 18:11
I don't think I can ever look at a twizzler again........ happy day after Halloween y'all 👀,01/11/2015 18:01
loving the beginnings of this cute focus sketch artisticmerve drawingqueenariana  thank you for your… https://t.co/WtmdaNaCNd,01/11/2015 18:00
"twizzlers, spidee aaaand peter parker https://t.co/Di7rijkpMG",01/11/2015 17:59
YOU REMIND ME OF THE BABE ~ we also attempted to have a labyrinth moment at one point 😂😂😂 Aaron's… https://t.co/UqW31o7VPA,01/11/2015 17:47
cmon girls !!!!! 👻 how was your Halloween everyone? https://t.co/w5Y5jkRkIX,01/11/2015 17:43
when we didn't have time to put together what we had originally planned so we went to my garage and… https://t.co/q3yfrL4ucY,01/11/2015 17:42
so naturally........ we made a #Focus honeymoon diary ✨🌙 I love this video so much https://t.co/1NsxHx5NHk thank u @AlfredoFlores,31/10/2015 22:16
"the greatest score ever. my heart. Danny Elfman, I love you. https://t.co/DtegYpZSAd",31/10/2015 19:50
AND SINCE I AM DEAD I CAN TAKE OFF MY HEAD TO RECITE SHAKESPEAREAN QUOTATIONS ~ ✨So much fun w/ my… https://t.co/JJRdZDwvG1,31/10/2015 19:43
"stop. I'm screaming. ☄ NASA Adds to Evidence of Mysterious Ancient Earthworks

https://t.co/P8DtxQ1Zek",31/10/2015 18:11
"I ♡ @HANNAHLUXDAVIS •*.
Focus video ~ https://t.co/WmrQXgW14j 
Focus on iTunes ~ https://t.co/oLIm838L55 https://t.co/lamb8L3CPG",31/10/2015 17:52
HAPPY BEST DAY OF THE YEAR EVERYONE ✨👻 ♡😈,31/10/2015 07:01
🌙✨♡ https://t.co/GxmFvRR8Tk,31/10/2015 06:38
🦄 Unicorn emoji for all 🦄 https://t.co/VHlRWiBZKI?ssr=true,31/10/2015 06:33
"#HappyFocusDay
iTunes ~ https://t.co/oLIm838L55
Spotify ~ https://t.co/GUDJW7jHTS
 VEVO  https://t.co/WmrQXgW14j
♡✨👻 https://t.co/fdcJMSmdMg",31/10/2015 01:34
show starts so soon! @hondastage @iheartradio #iheartariana #Focus ♡ https://t.co/ht5zpzc48l,31/10/2015 01:33
!!!!!  https://t.co/K6Oh9hOXok,31/10/2015 01:15
"V excited for my @iHeartRadio #Focus event tonight! For my babes that can’t be there, you can stream it online here: https://t.co/s0F9KEplf2",30/10/2015 18:21
♡ !!! https://t.co/AYZRn2zh0o,30/10/2015 18:06
@justinbieber the beginning lmaoooo! thanks justin 😌,30/10/2015 18:05
I am dead. y'all never cease to amaze me. thank you for supporting #Focus. 🙈  humbled &amp; excited. much more to come ♡ https://t.co/P26bUyCsOE,30/10/2015 18:00
at the heart of an Adele &amp; JB sandwich 🙈🙊 blessed to see my name up there with such incredible… https://t.co/KD8aD8R3fj,30/10/2015 17:54
"feeling humbled, excited and grateful. thank y'all sm for your support &amp; excitement! #2!!!!!!!! 😁Focus is out now! ✨ https://t.co/ubeVc5aj7a",30/10/2015 15:15
"My new single Focus is out now ~

iTunes ~ https://t.co/oLIm838L55

Spotify ~ https://t.co/GUDJW7jHTS
 
VEVO ~ https://t.co/WmrQXgW14j 

♡",30/10/2015 12:19
my heart is full and my eyelids are heavy but today's the day! happy focus day my babies.,30/10/2015 12:19
I ♡ you @elvisduran @ElvisDuranShow,30/10/2015 12:14
we're all anxiously awaiting Miranda's cover. miss you the most.  https://t.co/CyBiYZ60hP,30/10/2015 05:02
"My babies, I love u.  Happy Focus night
iTunes ~ https://t.co/oLIm838L55
Spotify ~ https://t.co/GUDJW7jHTS
VEVO ~ https://t.co/WmrQXgW14j 
♡",30/10/2015 04:55
omg. love you and miss you.  https://t.co/lSnV3G7Gdy,30/10/2015 04:52
"you are the most thoughtful 
♡ thank you love! https://t.co/bv9u6ivE88",30/10/2015 04:51
and last but not least.... the #FocusVideo is now on @VEVO ~ https://t.co/WmrQXgW14j https://t.co/0mrKa0mfqZ,30/10/2015 04:04
♡ Focus is now available on @Spotify ♡ https://t.co/GUDJW7jHTS,30/10/2015 04:00
Surprise !!!! it's here!!!! My new single #Focus is now available on @iTunes / @AppleMusic ~ https://t.co/oLIm838L55 https://t.co/hBcs0casb1,30/10/2015 03:01
almost a million tweets TODAY. my ♡ is bursting. thank you for believing in me &amp; celebrating w me. IT'S ALMOST TIME. https://t.co/tcnDC14kk6,30/10/2015 02:51
..... so many butterflies in my stomach ... i love u. thank u for being the most loving &amp; supportive babes could ever ask for. #FocusTonight,30/10/2015 02:46
............................. hmmmm............ soooon.......... #FocusTonight,30/10/2015 02:40
2 hours........ #FocusTonight,30/10/2015 02:00
3 hours #FocusTonight https://t.co/7aNtWcctjP,30/10/2015 01:04
loml 💍 https://t.co/bbApYzuScv,30/10/2015 00:43
4 hours ~ happy almost Halloween #FocusTonight 🐄 https://t.co/TFhRyEMr9X,30/10/2015 00:32
repost ✨ @alfredoflores #FocusTonight shot in Jakarta hotel room ♡ https://t.co/OlXnpbvM9A,30/10/2015 00:17
#trickortweet #focustonight #moo https://t.co/6lp3DDv6KD,30/10/2015 00:04
4 hours #FocusTonight https://t.co/yYpKsOO5MN,30/10/2015 00:01
5 hours #FocusTonight https://t.co/WpoaxWnI6I,29/10/2015 23:00
i love you  https://t.co/WZ5SEESj9o,29/10/2015 22:33
✨ https://t.co/0RBnNDHBV9,29/10/2015 22:32
HAHAHAHA #focusTonight  https://t.co/7kbahUyUOO,29/10/2015 22:25
mood #FocusTonight https://t.co/EloQryEbtD,29/10/2015 22:12
6 hours #FocusTonight https://t.co/rSCqC4tVL5,29/10/2015 22:00
7 hours #FocusTonight https://t.co/KXjKQ6swTH,29/10/2015 21:00
8 hours #FocusTonight https://t.co/WprGVLW1nY,29/10/2015 20:00
mood #FocusTonight https://t.co/GGJSG2jq5w,29/10/2015 19:45
I love you  https://t.co/8JspwYZbM2,29/10/2015 19:33
an that's the gospel truuuuth!! #FocusTonight  https://t.co/BERvzl0G40,29/10/2015 19:31
this is the best thing I've ever seen #FocusTonight  https://t.co/6mbzOssIwA,29/10/2015 19:28
9 hours #FocusTonight ✨ https://t.co/MuigaOfWJ5,29/10/2015 19:00
"lmaooo. I love you more. I hope you love it, my babies. #FocusTonight https://t.co/RyQSlkGwXG",29/10/2015 18:53
🙈 https://t.co/VGMJn7qXE2,29/10/2015 18:51
I love you I love you  https://t.co/05IIickc0B,29/10/2015 18:38
"I do so much! tonight's another one of our nights, my babies! 😁😌 https://t.co/E6uJwrwFKL",29/10/2015 18:32
love you #FocusTonight  https://t.co/8sEP0Q8796,29/10/2015 18:20
hahahahahhahah 🙈  https://t.co/UNDtAS8XFJ,29/10/2015 18:19
I love this so much lmao #FocusTonight  https://t.co/VfclObABgt,29/10/2015 18:19
10 hours #FocusTonight https://t.co/VKeyBGbcp0,29/10/2015 18:00
me. too. I love seeing y'all like this my ♡ is bursting (&amp; you're all hilarious). I love you. 11 hrs.. #FocusTonight https://t.co/Jf7rZzY1au,29/10/2015 17:00
lmaooooooooo #FocusTonight  https://t.co/DNQw1UsEXY,29/10/2015 16:58
12 hours  #FocusTonight https://t.co/28Ttvts6H6,29/10/2015 16:26
"My new single 'Focus' comes out tomorrow night at 9pm pst ~ midnight est ✨
#24HoursTilFocus https://t.co/iUflixQVqo",29/10/2015 04:00
I would really like for Jones to be Alexa for Halloween,29/10/2015 03:36
i love you,28/10/2015 23:04
"everything all together tomorrow night at 9p pst midnight est. ✨
I love you.
I'm screaming internally &amp; externally. https://t.co/bxm7FjDT3Y",28/10/2015 23:00
I love you  https://t.co/tJHTvL8Z5v,28/10/2015 22:56
hocus focus &amp; chill?  https://t.co/OY9Tibpenr,28/10/2015 22:54
you're so cute. fml.  https://t.co/CrN3Lqdd76,28/10/2015 22:52
!!! 👻👻👻👻  https://t.co/lTFi40ynnp,28/10/2015 22:51
🙈 https://t.co/rj0AdcVgAb,28/10/2015 22:49
yep........... 🙈😁🙈 https://t.co/yItkfgIYFK,28/10/2015 22:47
busy busy busy gal today. coming up for breath. excited. nervous. happy. jittery. coffee. vogue. things. hi.......love you. 2 days.,28/10/2015 22:39
never a dull moment w my team 🙈😌 merlinogirl roshadi https://t.co/qw7KO1AnEF,28/10/2015 18:00
"exciting news for my London babes, I'm coming to see you in Nov! my fragrance #Ari will be at… https://t.co/6xpOI2EOFC",28/10/2015 15:35
candid of me earlier this morning https://t.co/GmtNxF3Yl0,28/10/2015 15:29
you can't even imagine how this little one has changed my life. #strauss #themouse https://t.co/2W8S2o2tFF,28/10/2015 15:22
two,28/10/2015 14:25
good morning my loves,28/10/2015 14:24
💜,28/10/2015 01:57
#VIVAGLAM @maccosmetics I am beyond honored and excited to be working with a brand that stands for… https://t.co/nIcTPKWk4S,27/10/2015 19:14
°₊·ˈ∗ #3daysTilFocus ∗ˈ‧₊° https://t.co/gOaB9peQ3w,27/10/2015 14:54
I will 100000000000% take you up on this.  https://t.co/rKdxwTJIwy,27/10/2015 02:10
THE MOON TONIGHT .......... ✨,27/10/2015 01:34
https://t.co/KSMz13iEhb,27/10/2015 01:26
c'monnnnn nah u know I like it ..... 🎺🎷🎺🎷,26/10/2015 23:23
°₊·ˈ∗ #4daysTilFocus ∗ˈ‧₊° https://t.co/bNA5IoLj9D,26/10/2015 17:10
#4DaysTilFocus 😂😭 @frankiejgrande https://t.co/HKZqV79pcF,26/10/2015 17:08
"#4DaysTilFocus
 mood again @frankiejgrande https://t.co/ZMBSZb1wDt",26/10/2015 17:06
"you know it's good to be home when you tell the guy at customs ""thank you, I love you.""",26/10/2015 14:18
I LOVE YOU HONEYMOON TOUR. MY HEART IS BURSTING AND SO ARE MY TEAR DUCTS.,26/10/2015 01:12
i love you,26/10/2015 00:35
deep breath. gratitude.,26/10/2015 00:32
"Brasil, eu te amo. my ears are ringing, my eyes are teary and my heart is exploding. Obrigada.",26/10/2015 00:31
°₊·ˈ∗ #5daysTilFocus ∗ˈ‧₊° https://t.co/kPAJwfz9st,25/10/2015 05:14
happy birthday to my friend of almost a decade @tywrent. I love you and I love you. that is all. ☄🌨🌧🦄🍾🌧🦄🌬☄🌨🌧⛈🍾🌫⛈🌬☄🌪🌨 https://t.co/nWjm7Zhrqz,25/10/2015 05:10
p.s. this is the cutest interview ever. I can't wait to get my copy @RookieMag! Ty for featuring our friendship. 😌☄🌨 https://t.co/e7nQDrQky1,25/10/2015 05:03
Frankie previewing some of the Focus choreo for y'all...... whatchu think @brilovelife @iamskot… https://t.co/JsmxIV2KXb,25/10/2015 04:57
"mood 
@frankiejgrande https://t.co/Dlmt1BnvMV",25/10/2015 00:39
reunited with my brother and I could cry @frankiejgrande,24/10/2015 23:44
Brazil !!!!!! I'm here and can't wait to see you tomorrow at the show my babes,24/10/2015 23:43
6 days til Focus lmaoooo @tomfelton https://t.co/S6tWgClsBe,24/10/2015 15:41
te amo mucho Buenos Aires !! muchas gracias por una noche muy especial &lt;3 te amo,24/10/2015 01:41
see? https://t.co/W0b18ObHPP,23/10/2015 20:12
the cutest grumpy face ever (I proudly was the only one who cheered him up) #imissyou #somuch… https://t.co/UFcIvwy9o3,23/10/2015 20:12
🌫🌨🌧💗 https://t.co/CKIWaHKuo9,23/10/2015 20:08
I miss you I love you happy birthday https://t.co/DEnsSEymWl,23/10/2015 20:03
°₊·ˈ∗ #7daysTilFocus ∗ˈ‧₊° ⛈🌧🌨🌬☄🌫🌨🦁 https://t.co/x0draKDKZv,23/10/2015 18:22
"I've been in Argentina for 16 hours already and haven't gone out to a balcony to reenact Evita yet, something's wrong with me.",23/10/2015 18:09
seven days *in my best samara voice*,23/10/2015 16:37
what's neewwwww..... Buenos Aires &lt;3,22/10/2015 20:39
°₊·ˈ∗ #8daysTilFocus ∗ˈ‧₊° https://t.co/7PqWDYYPnT,22/10/2015 16:30
You've got my vote! https://t.co/CGOAUSNa74,22/10/2015 16:17
I love you mooore. thank you my love.  https://t.co/M3AIaDCGm0,22/10/2015 03:23
now you wonderin what else I've got up my sleeve? 💭 https://t.co/8fyTksqGNi,22/10/2015 03:22
"I love you, my babies. so very much. please don't ever forget just how much. 
💜",22/10/2015 02:45
I caaaaan't..... beeeee-yoooooour only one https://t.co/c7JdhPExNG,22/10/2015 02:41
you toooooo my love of course  https://t.co/53vLfi7Ea6,22/10/2015 02:41
I do I do  https://t.co/Y0mPrsEQfk,22/10/2015 02:38
I do 💜 so much  https://t.co/ZtsAbXHG2V,22/10/2015 02:36
SAME WHEN I SEE Y'ALL SINGING WITH ME  https://t.co/oHHvs4fTbn,22/10/2015 02:32
perfect exampleeeee. Love you.  https://t.co/pnPcFDoPPx,22/10/2015 02:29
"new rule..... if i ever say ""soon"" again... you'll know it's 10 or less days away.... 🙊👼🙊👼 https://t.co/hNNXl6b0LR",22/10/2015 02:28
"same. but it's cominnnnng! now can we say ""soon""??????? 
👼👼👼  https://t.co/tmunqMKBSr",22/10/2015 02:24
wow I love you thank you. we'll only get stronger and it'll only get better. I love you I love you I love you.  https://t.co/7mZyFyVT8q,22/10/2015 02:23
I luuuuuuv you. :') https://t.co/2OOt5p0x8v,22/10/2015 02:21
I'm back and I love you https://t.co/Ui8aqO20b6,22/10/2015 02:18
"very punny. love you &amp; your username (especially because I'm literally the female Lucius Malfoy in ""Focus"" lmao)  https://t.co/pBPeLfGzsU",22/10/2015 02:12
miss you my love  https://t.co/CTvu2QZBC4,22/10/2015 02:09
hi my............. baby love  https://t.co/iI8D9kVLFQ,22/10/2015 02:06
te aaaaaaaaamo  https://t.co/SXSnve6aLC,22/10/2015 02:06
see you soon my babies  https://t.co/GKYDadGB7S,22/10/2015 02:06
you.......................................................................... actually are.  https://t.co/o6sNglFoBa,22/10/2015 02:01
no but forreal 💘 https://t.co/wFeaXlp3Kf,22/10/2015 01:59
"lost it when y'all started singing the end of honeymoon so loud.. punched me in the heart lol. 
I love you. so much. it's out of this world.",22/10/2015 01:57
muchas muchas gracias Chile!!!!! te amo mucho,22/10/2015 01:53
rehearsing #focus #9daysTilFocus 💞 https://t.co/peUkQFHkpf,21/10/2015 20:24
°₊·ˈ∗ #9daysTilFocus ∗ˈ‧₊° 🙊 https://t.co/uA6aUcplD1,21/10/2015 16:38
so excited to you tomorrow my Chile loves,21/10/2015 04:09
Toulouse's thoughts narrated by @jonescrow #tb https://t.co/HktpieyUIb,21/10/2015 03:42
still the best video ever. vocals by Ophelia. missing my baby back at home and hoping she feels all… https://t.co/Mj9nCBLPDI,21/10/2015 03:42
"""wtf is the date @savan_kotecha?"" so we finished #focus 5.5.15. we've been so patient &amp; now it's only 10 days away.. https://t.co/MaMjfGQTkz",21/10/2015 00:10
pimpin https://t.co/cwV29thbSe,20/10/2015 10:08
"excited, tired &amp; loving you https://t.co/ffWqQRQaIY",20/10/2015 09:30
°₊·ˈ∗ #10daysTilFocus ∗ˈ‧₊° https://t.co/EfSyDJrB23,20/10/2015 09:28
"check out the first teaser for my #ARI fragrance commercial ~ https://t.co/UriwAnIOnX"" 🙊 #11days",19/10/2015 21:31
°₊·ˈ∗ #11daysTilFocus ∗ˈ‧₊° 🌙✨ http://t.co/LSnyLgmeRQ,19/10/2015 08:06
"wow Mexico City, I have no words. thank you so much!! y'all were so damn loud and full of love. Muchas muchas gracias, te amo mucho Mexico.",19/10/2015 01:23
"Helping support the fight against breast cancer for my angel, Aunt Judy. @livelokai will donate $1… https://t.co/K7Ibb7E2PC",18/10/2015 22:16
some extra love to those who need it today..... loveee u,18/10/2015 20:10
"dear world, 
more compassion, niceness, encouragement, 
less judgement, intolerance, labeling bullshit pls",18/10/2015 20:03
"dear world, more love pls",18/10/2015 20:00
"if you don't have anything nice to say, don't. say. it. ✨ respect 1 another. body boundaries! celebrate our differences &amp; stop shaming them💭",18/10/2015 19:56
"ugh.. I love u my outspoken, feminist mama. #EveryonesInterests #MenReadCosmoAndVogue #WomenReadForbesAndRobbReport  https://t.co/DD2HPDtAWy",18/10/2015 18:37
@joangrande and I know mannnnnnnny men who are going to the magazine section for a Cosmo or Vogue or an Elle! 💅,18/10/2015 18:31
"@joangrande oh! so women are only interested in tabloids&amp; if I want to read about cars, business, science I have to go to the MEN'S section?",18/10/2015 18:28
mood...... #throwback #wisdomteeth https://t.co/h5t0s4sREN,18/10/2015 18:22
last day for Hocus Focus tees &amp; Focus preorder. ✨ up til midnight. http://t.co/vqnBB3ugB9,18/10/2015 18:13
missing this @saschapr https://t.co/XTPVUzM3NE,18/10/2015 18:11
°₊·ˈ∗ #12daysTilFocus ∗ˈ‧₊° 🌙 http://t.co/avq9B4QRow,18/10/2015 04:54
"🌙✨ @ Mexico City, Mexico https://t.co/hbynoF16GH",18/10/2015 04:24
hola Mexico,18/10/2015 02:23
"this is called ""facetime struggle"" captured by @saschapr https://t.co/gwczKvh14i",17/10/2015 21:17
"fyi just overheard @dchinchilla say ""look at this tiny monkey tryna suck the dogs nipples""..... https://t.co/Tm2H7iGbNu",17/10/2015 20:59
I mustache you a question .... #worstcaptionever #icouldntresist #ohwell http://t.co/qyEd8X6a0x,17/10/2015 20:48
"crying!!!!!!!!!!!! love you, angel. you're an inspiration.  https://t.co/HPlboIcKtI",17/10/2015 18:42
thank you @billboard for featuring me &amp; the pups! Thank you to @barkbox for allowing me to sponsor so… https://t.co/RQItkgz4LJ,17/10/2015 17:55
i love nothing more than seeing young women doing what they love &amp; kicking ass at it.,17/10/2015 17:36
