tweet,date_time,real_sentiment,real_distilbert_sentiment
How adorable is @danicohnsumodel?!! ❤️❤️❤️ her #SlumberParty musical.ly! https://t.co/3dn1HEPQa2,18/11/2016 02:52
Make sure you stay up late tonight for the world premiere of the #SlumberParty video! 3am ET / Midnight PT 🎉🎉🎉 https://t.co/Usumy2c4fM,17/11/2016 21:08
We ain’t gonna sleep tonight… #SlumberParty ft. @Tinashe is out now! https://t.co/rIeoaWN3SS,16/11/2016 04:30
Slumber Party ft. @Tinashe coming at midnight ET TONIGHT 💃🏼💃🏼 Video premiere on 11/18!! https://t.co/rwPFnIR38j,16/11/2016 01:48
We use our bodies to make our own #MannequinChallenge 🎉 THANK YOU for voting #PieceOfMe for @TheBestOfLV!!! https://t.co/X34AbPQFQC,13/11/2016 02:09
Omg!! Thank you all sooo much for voting for me! This is amazing... Viva Las Vegas ❤️❤️❤️❤️ https://t.co/LQjk56kYRu,07/11/2016 01:48
#HappyBritneyDay 💖 https://t.co/K4hFzYTclv,05/11/2016 19:30
@ashes_319 Thank you for your @NVCCF donation on @Prizeo 💖  We're going to make a difference!!!,03/11/2016 21:17
Congrats on your BMI Award @JamieLynnSpears - you always make me such a proud big sister 💝 https://t.co/3pwIrbzEC6,02/11/2016 19:12
@RealRobertEarl You are the BEST! Thank you so much for sponsoring my @XCYCLELV Charity Ride for @NVCCF!! 😘,01/11/2016 19:59
@ElliotFlubber Thank you for donating to @NVCFF on @Prizeo! It means the world.,01/11/2016 00:22
@ThemisGeo Hi! Wanted to thank you for donating to @NVCCF on @Prizeo 😊 You're soooo sweet!,01/11/2016 00:21
"@PSU_SSAS Thanks for donating to my @Prizeo campaign benefitting @NVCCF, Sean ❤️❤️❤️",01/11/2016 00:20
"@RyanSalay91 I saw that @Prizeo donation, Ryan 👀 Thank you for your help in supporting @NVCCF!!!",01/11/2016 00:19
"@ifuseeknicole Nicole!! Thank you SO MUCH for your @Prizeo donation to @NVCCF! So, so thankful for the support.",01/11/2016 00:18
@Mike_J_Squirrel Wanted to thank you for your super generous  @Prizeo donation to @NVCCF! Can't tell you how much I appreciate it.,01/11/2016 00:17
@iFla13 Thank you for donating to @NVCCF on @Prizeo!!! Your support means soooo much to me xoxo,01/11/2016 00:13
So nice to meet you! Your costume was amazing 💛 https://t.co/3e1fXUwF2i,31/10/2016 21:11
@LiveNation Thank you for your amazing donation to @NVCCF &amp; sponsoring my Charity Ride at @XCYCLELV this week. Your support means so much!,29/10/2016 19:31
@CaesarsEnt Thank you soooo much for sponsoring my Charity Ride for @NVCCF. You guys help make Vegas my 2nd home… Thanks for everything!,29/10/2016 19:29
@Zappos You all have always been such a huge help when it comes to supporting @NVCCF. Thank you for sponsoring my Charity Ride this year!,29/10/2016 19:26
Can’t wait to see your costumes tonight at #PieceOfMe! Going to pick my favorite to come backstage to say hi ❤️ I’l… https://t.co/HH0ufY9YZs,29/10/2016 18:51
Can’t wait to see you all at #PieceOfMe tomorrow night 😘 https://t.co/YyQy9OkSVr,29/10/2016 06:32
Great way to raise lots of money for some really cool kids 🚴‍♀️ Special thanks to @mariolopezextra &amp; @XCYCLELV!! https://t.co/8UCo9I7d6h,27/10/2016 22:05
My ride or die 💪Thank you to the one and only @MarioLopezExtra for joining my @NVCCF Charity Ride! https://t.co/EIhWT9pdlU,27/10/2016 20:33
Ready to ride 🚴‍♀️ Let's do this @XCYCLELV! Get your last minute @NVCCF donations in here ➡️ https://t.co/XYKGlUTLsg https://t.co/2x7NjNhmjb,27/10/2016 18:39
Loved spending the day shooting with this great guy! https://t.co/9SN3iE7PzR,26/10/2016 04:31
🎬👯 https://t.co/H9TvawzG96,26/10/2016 03:43
New prize added to my @prizeo fundraiser benefitting @NVCCF 🎉 SIGNED #Glory vinyls! Donate now to get yours!! https://t.co/sV4mOso1kO,25/10/2016 22:39
Neighbors say we're causing a commotion...💜 https://t.co/IjHWPGr0pN,25/10/2016 20:54
I adore these kids 💖 Only a few more days left to get involved in the @Prizeo campaign that supports @NVCCF!… https://t.co/12w2BqelhT,23/10/2016 17:43
So great to have @g_eazy at #PieceOfMe last night ⭐️ https://t.co/wgAQplcQKo,22/10/2016 18:15
VEGAS! So great to be back! Who's coming to the show tomorrow night? I’ve got a special surprise planned... 😉 #PieceOfMe,20/10/2016 17:47
Kicking off #SpiritDay with my fans tonight! Everyone go purple tomorrow with @GLAAD to stand with #LGBT youth 💜💜💜💜💜 https://t.co/iGazSbAAAA,19/10/2016 20:36
"Tonight. #PieceOfMe is back. 
I. Can’t. Wait!!! Missed you, Vegas! https://t.co/MQo0bDghX2",19/10/2016 16:23
"@jongluckner1738 Hey Jon, thank you so much for supporting my @Prizeo campaign! Means so much ❤️",19/10/2016 03:26
@eckerman Thank you for @Prizeo campaign donation Russ!!!,19/10/2016 03:24
@NikkerAK09 Thank you SO SO SO much for your support on the @Prizeo campaign Nicci!!! 💝💝💝,19/10/2016 03:23
@libby_kelter Can't thank you enough for the @Prizeo donation Libby... THANK YOU THANK YOU!!!,19/10/2016 03:22
@Kyle01130 Thank you for the @Prizeo donation Kyle - really appreciate the support 💗,19/10/2016 03:20
@gpappas1234 Thank you SOOOO much for your @Prizeo campaign donation!!!,19/10/2016 03:19
@WaywardMusician Thank you so much donating to the @Prizeo campaign... means the world to me and @NVCCF ❤️,19/10/2016 03:18
"@Coleo1 Cole, I appreciate the @Prizeo donation so much. THANK YOU!!!",19/10/2016 03:15
@KaylaReneeBaker Thank you so much for your @Prizeo donation - it's very much appreciated 💖💖💖,19/10/2016 03:14
Congrats to my girl Sarah - she's getting married today!!! 👰 https://t.co/SC2bCxSYSL,15/10/2016 19:54
#tbt Meet Kendall...my partner in crime 😜 https://t.co/VlBPfPrkGN,13/10/2016 19:28
This was such a great shoot  💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜 https://t.co/KHyTXxI6AJ,12/10/2016 20:14
My son is Lord Frieza 💜💜💜💜 https://t.co/J0aaUmUEej,12/10/2016 18:18
Christmas is coming early… On 12/2 actually 🎁 Performing at @1027KIISFM Jingle Ball in LA!! #KIISJingleBall https://t.co/7AvxlatXeB,11/10/2016 19:02
My new haircut wheeeee 💇💇💇💇💇💇 https://t.co/7BFT959OWV,11/10/2016 02:59
"Lights off, lights on whoop! Great class!! https://t.co/6F0xsORCZQ",08/10/2016 19:31
I loved performing at @iHeartRadio festival &amp; I’m so happy it’s airing on @TheCW tonight 😍 Tune in at 8/7c!!… https://t.co/FVXzKiaF35,07/10/2016 17:01
Thank you for having me @loosewomen!! Call me next time you ladies want more dance lessons 👯 https://t.co/t2xxxjutcw,05/10/2016 18:18
You can ride with me too!! Donate to @NVCCF to win! https://t.co/sV4mOso1kO,05/10/2016 16:35
Riding buddy: ☑ Sooo happy you’re cycling with me for my Charity Ride @MarioLopezExtra!! https://t.co/XPdBoGn6Qu,05/10/2016 16:33
I’d love to come back anytime to watch @Rylan put on another show like that 😂 Thank you for having me!! https://t.co/xafa50x7gA,03/10/2016 23:18
Gotta love rice 😂 @JRossShow https://t.co/BvP7orQxTO,03/10/2016 20:35
Prize levels have been updated for my Charity Ride fundraiser! LOVE this t-shirt 😍 Donate to @NVCCF &amp; get yours!… https://t.co/y7LnXQllyx,02/10/2016 22:09
Church with the family! https://t.co/FZCSZpndxP,02/10/2016 17:51
#iHeartFestival was soooo much fun!!! https://t.co/YBM2A7NpK4,01/10/2016 20:38
"Miss you, London!! Stopping by the @JRossShow was such a highlight from this week. Watch the episode tonight at 10:… https://t.co/J24FlS7UsY",01/10/2016 16:27
Thinking of Vegas tonight... #PieceOfMe is up for 2 @thebestoflv awards this year! Vote now until 10/12 ❤️… https://t.co/zgFR6cjWkr,29/09/2016 22:25
When they bring you this baby taco to share 😹😹😹😹😹 https://t.co/QlFBI4peFU,29/09/2016 21:49
Interview promo overseas! Busy day! https://t.co/7cWqbNk2dN,29/09/2016 19:26
Another great day in London! https://t.co/W2X2LUpnJ0,29/09/2016 17:23
Great day!! https://t.co/lUe2IQu9ps,28/09/2016 20:58
I'm so grateful for your amazing songs!! ❤️❤️❤️ https://t.co/9AbGFnRFnv,28/09/2016 17:08
Lovely morning at @KissFMUK!! https://t.co/e1HGWzXHFv,28/09/2016 16:55
The energy tonight was INCREDIBLE!!! @AppleMusic thank you so much for having me 💚 #AMF10 #AMFBritney https://t.co/CE1SHT4nFt,27/09/2016 23:03
30 minutes ✨ #AMF10 https://t.co/oVhmHSsCkk,27/09/2016 19:32
So happy to be back in London &amp; SO excited for #AMF10!!! Join @AppleMusic to stream the show at 9pm UK/1pm PT… https://t.co/dR2PZlxmR9,27/09/2016 17:46
Performing with @G_Eazy was AMAZING 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #iheartfestival https://t.co/2iHKNlnzLx,25/09/2016 20:59
Had so much fun at #iHeartFestival!! ❤️ https://t.co/SsOb2j7TaY,25/09/2016 05:11
Helloooo Vegas 😍 Who's coming to #iHeartFestival tonight? Stream the show on https://t.co/GF3tSXCXOU or listen on… https://t.co/3WoNdJMEav,24/09/2016 17:35
There are still so many great prizes available!! Donate to @NVCCF to win! https://t.co/XYKGlUCaAI,23/09/2016 21:13
The signed setlists for my Piece Of Me Charity Ride fundraiser are officially SOLD OUT! Thank you to everyone who donated 💋 💋 💋,23/09/2016 21:13
We made a dog pile today 😹😹😹 So classy https://t.co/aoRRY5GP7T,23/09/2016 20:01
Take a ride with me 🚴 Cycling for charity at @XCYCLELV to raise funds for @NVCCF! Donate now:… https://t.co/01YNI6yl2D,22/09/2016 16:12
Donate to @NVCCF to win a trip to Vegas or to join me for my Piece Of Me Charity Ride at @XCYCLELV 💙 https://t.co/sV4mOso1kO,22/09/2016 14:09
"One Year, One Home… One Ride. My friends at @extratv have all the details! https://t.co/qDUKztYDhc",22/09/2016 14:06
My damn kids 😂 https://t.co/YNVWlo1jOH,22/09/2016 05:08
Gooooood morning! I really miss this place... #NYC https://t.co/NQf3DIl4hm,20/09/2016 15:38
"Thank you for donating, @VickyyNormm 💛💛💛 You look STUNNING in my VMAs costume!! https://t.co/gAEw80uT4H",19/09/2016 23:02
Tickets to the new #PieceOfMe dates are now on sale 💞  Get yours here: https://t.co/VpcLZLCmIi https://t.co/bP7B0MrgkE,16/09/2016 17:03
Great rehearsals today 🔥🔥🔥🔥 https://t.co/qG5zoqcqdx,16/09/2016 00:00
Kinda bored today and wanted to see if I could still do a leap... It's not perfect but not too shabby either 😂😂😂 https://t.co/jef8qjAD6J,14/09/2016 03:57
2 more weeks 🔜 @AppleMusic festival #AMF16 https://t.co/sLYMax6EEm https://t.co/JSDsuHhLnE,13/09/2016 21:05
ATTN @AmericanExpress Card Members! You can get access to new #PieceOfMe tix now thru 9/15 💳 https://t.co/0dFn7FfeqO https://t.co/HZpUy64Hj8,13/09/2016 17:03
"2017 is looking good already. 🆕 #PieceOfMe dates just added! Get tix Friday, 9/16 at 10am PT https://t.co/VpcLZLCmIi https://t.co/OwSdCuEm39",12/09/2016 14:04
Big bday for my boys! Double digits whoop whoop! 🎉 https://t.co/YrrYdtEEg1,12/09/2016 04:02
Miss this and the big city so much! 💛 #VMAs https://t.co/Au5MroaTuv,10/09/2016 16:50
LAST CHANCE to get the deluxe version of Glory for a special price at @Target! Get it ➡ https://t.co/xMMe21h6Xo,09/09/2016 18:34
Love &amp; @LanceBass? Yes please!! Make sure to watch #FindingPrinceCharming tonight at 9/8c on @logotv &amp; @vh1 💘 https://t.co/BVzbq3LD5u,08/09/2016 23:44
#PieceOfMe 🎸 https://t.co/cAIzMhTK9Q,08/09/2016 20:19
#PieceOfMe 💜💙💚 https://t.co/ZHfDUqvn0A,08/09/2016 19:07
"Yup, that's me in the middle! Saved by the bell 🔔 #tbt #nyc https://t.co/xpWIL4IZyk",08/09/2016 17:01
My baby Daisy https://t.co/B8nUJLMnU6,07/09/2016 04:52
Another great snapchat... @diplo looking good on that board &amp; with that filter! Hope to see you at #PieceOfMe soon! https://t.co/mm6aUcUfC0,07/09/2016 02:43
Saw your snapchats from the show this weekend @Tinashe 😍 You’re sooo cute!! Loved them &amp; hope you come back soon! https://t.co/kGpFbtsGIp,07/09/2016 00:32
Yessss @eos… Always saving my lips in the dry Vegas heat! #BritneyXeos https://t.co/luArj5Eeow,06/09/2016 18:34
A star is born ⭐️ Lexie loves rock n roll! https://t.co/8rhWUmRUD8,04/09/2016 01:37
Thank you for the great questions! This week has been amazing and I can't thank you all enough for the love &amp; support 💖 #AboutGlory,03/09/2016 23:51
.@MarineK_22: Why a French song? #AboutGlory https://t.co/4T9Ju8nrZJ,03/09/2016 23:49
.@xXNicolaJayneXx: Are you on Ellen next week? #AboutGlory https://t.co/vpd0SUspt7,03/09/2016 23:45
.@momstsmodel: How do you prepare for shows? #AboutGlory https://t.co/K1fw9oPXer,03/09/2016 23:40
.@BOMBASTlCLOVE: what's your favorite emoji? #AboutGlory https://t.co/PEzcDcnm39,03/09/2016 23:33
.@dimrous22: How long did it take you to record the album? #AboutGlory https://t.co/ImbhI2eVGF,03/09/2016 23:30
.@artpopailien Which CD was the first you ever bought? #AboutGlory https://t.co/JSZHP1eHii,03/09/2016 23:24
.@antonialmarlen: What do you think about Kim Kardashian? #AboutGlory https://t.co/TI9nASev6G,03/09/2016 23:23
.@GGsaid: What's your pre show ritual to get rid of nerves? #AboutGlory https://t.co/ZIwDiPJrC2,03/09/2016 23:21
.@Mickeyfreaktv What is your favorite place to eat at in Vegas? #AboutGlory https://t.co/vJjWE9yBcl,03/09/2016 23:17
.@irenek_90: what can't you miss in your suitcase? https://t.co/9H8EfVlb6e,03/09/2016 23:06
.@jinried: Favorite song to work out? https://t.co/rHT6CJl79A,03/09/2016 23:02
You all have been asking me so many great questions this week #AboutGlory and other things... I wanted to pick a few great ones to answer!,03/09/2016 22:55
It’s been an AMAZING first week celebrating the Glory release with you all 💋 #GloryOutNow on @GooglePlay https://t.co/XODHhrr5tB,03/09/2016 00:25
This was THE BEST news to wake up to this morning!! Thank you to my fans in the UK... I love you all so much!! ❤️🇬🇧💙 https://t.co/LvPvHXZnGZ,02/09/2016 17:18
Miley Cyrus in the making 😜 https://t.co/LSp4cMG1xd,02/09/2016 01:58
Me and my BOYS last night #PieceOfMe https://t.co/9a3LNW6fLH,02/09/2016 00:08
@royaItyler AMAZING!!! Thank you so much ❤️,31/08/2016 23:29
@colorstrades Thank you so so so so so much ❤️,31/08/2016 23:29
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ One for each copy! https://t.co/WpeUH6CbFT,31/08/2016 23:28
Thank you for the love and support ❤️ https://t.co/c8ld2TRyzZ,31/08/2016 23:25
AWWWWWW so adorable!!!! ❤️❤️❤️ https://t.co/JdGPVv4TA3,31/08/2016 23:08
@itsdavidbish I see you David ❤️,31/08/2016 23:05
@MaryWachi_ Thank you all - too cute ❤️,31/08/2016 23:05
@WillFoShizzle Thank you ❤️❤️❤️,31/08/2016 23:00
@AnnaTirino95 Love this! Thank you so much for the support ❤️,31/08/2016 22:59
Thank you Robin! So happy you like it ❤️ https://t.co/0KP0sPEQ6R,31/08/2016 22:58
Thank you so much Hunter - really appreciate the love and support ❤️ https://t.co/CafWtZQyER,31/08/2016 22:56
@Linds3yJennings Awww thank you so much! See you soon ❤️,31/08/2016 22:54
@raqruss Thank you so much! Means a lot to me ❤️,31/08/2016 22:54
Awwwww! Thank you so so so much Alycia ❤️ https://t.co/mxaIqSWmZJ,31/08/2016 22:53
This makes me so happy! Thank you ❤️ https://t.co/lAf9cCmKCW,31/08/2016 22:48
It's officially Wednesday... So I can finally post my #wcw this week... The beautiful @BebeRexha!!! #obsessed 💕💖💕 https://t.co/gCvsuYGTWr,31/08/2016 07:12
There's a glorious mixtape on @pandora_radio 😉 https://t.co/aL6kCIKqW8,31/08/2016 03:08
"Reflecting on these remarkable past few days... I'm grateful for every single moment 😊

https://t.co/VqqIK8Z50g",31/08/2016 01:16
Last chance! Donate now to help the Louisiana flood victims &amp; win my #VMAs outfit 💛 https://t.co/i8Zla5UPld https://t.co/Y9Pk9CktCL,30/08/2016 23:24
You're welcome @pavlova! Your song is 🔥!!! https://t.co/uY0oHaKNVQ,30/08/2016 19:11
@SergioEES Thank you so so so so much!,30/08/2016 06:10
"Kim, you are too sweet! Thank you so much ❤️ https://t.co/ePyl5nLwqj",30/08/2016 02:48
"It was so great meeting you last night, @BebeRexha!! Thank you for letting me sing your amazing song with @G_Eazy!",29/08/2016 18:16
2 intros from @KimKardashian in 1 night 😘 #VMAs https://t.co/crV82Dd7pG,29/08/2016 16:35
⭐️ #VMAs https://t.co/pDtrCNOF4D,29/08/2016 16:05
Tonight was unforgettable 💫 Thank you #VMAs and thank you to my amazing fans! https://t.co/I0t3jmOGED,29/08/2016 07:04
My partner in rhyme @G_Eazy #VMAs https://t.co/v2b8kttGhr,29/08/2016 06:26
BIG thank you to the insanely talented @Pilobolus dancers for joining me on stage tonight at the #VMAs 👏 loved dancing with you all!,29/08/2016 05:13
"My manager knows how to accessorize 😂 Yellow is a good color on you, Larry! https://t.co/FCqR6phfKO",29/08/2016 04:30
Almost showtime!! #VMAs https://t.co/7EEBM2Vksf,29/08/2016 00:54
So ready for this night ✨💃🏼#VMAs https://t.co/Py2IOB2YxT,28/08/2016 23:45
Can't wait to see how hot you're gonna look tonight! See you 10 seconds after 😉  https://t.co/wc5JmzA5SX,28/08/2016 23:05
Finding the calm before the storm 🙏 #VMAs https://t.co/NH3kfpsoHo,28/08/2016 22:49
📺 @Shazam my #VMAs performance tonight to win a signed copy of Glory &amp; a special prize pack! https://t.co/KYp7Sg9Amk,28/08/2016 21:32
Awww!! ❤️ I really do have THE BEST fans in the world!  https://t.co/QZwm0utUIx,28/08/2016 20:09
"Get it, get it!!  https://t.co/uy1RW48HWg",28/08/2016 19:09
TONIGHT. #VMAs. 9/8c. https://t.co/wKIlItmEP7,28/08/2016 18:42
My favorite yellow python just became a custom #VMAs @Twitter sticker! Can't wait to see your pics 💛 #BritneyonVMAs https://t.co/rceII6u3Cu,28/08/2016 18:19
Thank you @OnAirRomeo for having me on #MostRequestedLive to answer your @AskAnythingChat questions!!😘 https://t.co/n8VWEIIPDX,28/08/2016 00:00
Wow! Thank you so much ❤️ https://t.co/2f4jU2b1vZ,27/08/2016 21:51
@joshlerboludo Thank you so so so much for supporting!,27/08/2016 21:49
@NikiTaylorInc Thank you for the support! Really appreciate it :),27/08/2016 21:46
So excited for tomorrow! Performing with the one &amp; only @G_Eazy 😍😍😍 #VMAs https://t.co/dNCiPPxdHx,27/08/2016 21:04
Thank you guys for this amazing #GloryStreamingParty. I hope you’re all loving the album! Need to get back to rehearsals for the #VMAs now 😘,27/08/2016 19:02
Coupre Électrique: Translation… #Blackout 😎 #GloryStreamingParty,27/08/2016 18:56
"If I’m Dancing: “If I’m dancing, I know the music’s good”… Are you dancing?   #GloryStreamingParty",27/08/2016 18:52
"Liar: Liar, Liar this beat is on fire… 🔥 #GloryStreamingParty",27/08/2016 18:48
Change Your Mind: Because a song is always better when it’s bilingual #GloryStreamingParty,27/08/2016 18:45
Better: The production SHINES on this one. Thank you @bloodpop!! #GloryStreamingParty,27/08/2016 18:43
What You Need: …That was fun 😜 #GloryStreamingParty,27/08/2016 18:41
Hard To Forget Ya: So proud of this song. There were so many inspirations &amp; the finished product is truly unique #GloryStreamingParty,27/08/2016 18:35
"Love Me Down: La, la, la, love me ⬇ #GloryStreamingParty",27/08/2016 18:32
Just Like Me: “Singin’ out my lungs…” #GloryStreamingParty,27/08/2016 18:29
@GleekAmber 😂😂😂 #GloryStreamingParty,27/08/2016 18:28
Slumber Party: Ok. Have to stop tweeting &amp; actually get up &amp; dance… #GloryStreamingParty,27/08/2016 18:26
@KurtiusMaximus Thank you!! So glad you loved it 😊,27/08/2016 18:25
Do You Wanna Come Over: Added this to #PieceOfMe! It goes without saying it’s one of my favorites! #GloryStreamingParty,27/08/2016 18:23
Clumsy: Oops! 🙊,27/08/2016 18:20
"Just Luv Me: Huge shout out to the songwriters… Julia Michaels, Daniel Omelio &amp; Magnus August Høiberg! #GloryStreamingParty",27/08/2016 18:17
Man On The Moon: The man on the moon has my ❤ but I’ll always remember my man on mars… #GloryStreamingParty https://t.co/zDHw5w25C6,27/08/2016 18:12
@makakog you'll find out soon! #GloryStreamingParty,27/08/2016 18:11
Private Show: The song that inspired my new fragrance!! So fun and SO sexy! #GloryStreamingParty,27/08/2016 18:10
Me too! #GloryStreamingParty https://t.co/ZX4BqOV2aK,27/08/2016 18:08
Make Me…: Yes @G_Eazy bringing the swagger!! @thisisBURNS did such an amazing job bringing this song to life #GloryStreamingParty,27/08/2016 18:07
Invitation: This was the perfect first song. It really sets the tone for the whole album. #GloryStreamingParty,27/08/2016 18:02
"#GloryStreamingParty starts NOW! Hit ▶️ on ""Invitation"" on @AppleMusic or start streaming on @Spotify here: https://t.co/UR1JOfO9Py",27/08/2016 18:00
Breakfast at #Sarabeths! So happy to be back in the Big Apple! 🍎 https://t.co/CjTM1WAA8M,27/08/2016 16:23
Let’s listen to Glory together 💞 #GloryStreamingParty today at 11am PT/2pm ET on Twitter! https://t.co/GyJGkc2ppt https://t.co/OL19daG4dP,27/08/2016 14:06
"If I’m dancing, I know the music’s good… #GloryOutNow  on @AmazonMusic #PrimeMusic! https://t.co/KGZAq49CP9",26/08/2016 21:57
"Stream Glory, watch #MakeMe, earn points, and win tickets to #PieceOfMe 🎟 All on @tunespeak! https://t.co/05VkIfDNeR",26/08/2016 19:42
Found out @JKCorden is ticklish &amp; he looks GREAT in the BOMT outfit on @latelateshow #CarpoolKaraoke 🙊 https://t.co/nli4khU6d7,26/08/2016 17:09
My new album is now available in all its Glory. #GloryOutNow https://t.co/GyJGkc2ppt,26/08/2016 14:34
@ItsRobertBitch Priorities ✔️,26/08/2016 05:22
@RyBread1992 I like your style!! 🍕,26/08/2016 05:21
@kyle_woosley Morning #Glory? 😉,26/08/2016 05:20
@brauhala 💓💓💓 this means the world to me. Thank you!!,26/08/2016 05:13
@cawaki Yay!! Hope to see you soon 😘 #BritneyCarpool,26/08/2016 05:05
